VNUM	LOCALE_NAME
136	Óíİ åáÇáí+6
137	Óíİ åáÇáí+7
138	Óíİ åáÇáí+8
139	Óíİ åáÇáí+9
140	Óíİ ãÚÑßí+0
141	Óíİ ãÚÑßí+1
142	Óíİ ãÚÑßí+2
143	Óíİ ãÚÑßí+3
144	Óíİ ãÚÑßí+4
145	Óíİ ãÚÑßí+5
146	Óíİ ãÚÑßí+6
147	Óíİ ãÚÑßí+7
148	Óíİ ãÚÑßí+8
149	Óíİ ãÚÑßí+9
150	ÔİÑÉ ÇáÔÈÍ ÇáäÇÈíøÉ+0
151	ÔİÑÉ ÇáÔÈÍ ÇáäÇÈíøÉ+1
152	ÔİÑÉ ÇáÔÈÍ ÇáäÇÈíøÉ+2
153	ÔİÑÉ ÇáÔÈÍ ÇáäÇÈíøÉ+3
154	ÔİÑÉ ÇáÔÈÍ ÇáäÇÈíøÉ+4
155	ÔİÑÉ ÇáÔÈÍ ÇáäÇÈíøÉ+5
156	ÔİÑÉ ÇáÔÈÍ ÇáäÇÈíøÉ+6
157	ÔİÑÉ ÇáÔÈÍ ÇáäÇÈíøÉ+7
158	ÔİÑÉ ÇáÔÈÍ ÇáäÇÈíøÉ+8
159	ÔİÑÉ ÇáÔÈÍ ÇáäÇÈíøÉ+9
160	Óíİ äãİí+0
161	Óíİ äãİí+1
162	Óíİ äãİí+2
163	Óíİ äãİí+3
164	Óíİ äãİí+4
165	Óíİ äãİí+5
166	Óíİ äãİí+6
167	Óíİ äãİí+7
168	Óíİ äãİí+8
169	Óíİ äãİí+9
170	Óíİ áÇÏÛ+0
171	Óíİ áÇÏÛ+1
172	Óíİ áÇÏÛ+2
173	Óíİ áÇÏÛ+3
174	Óíİ áÇÏÛ+4
175	Óíİ áÇÏÛ+5
176	Óíİ áÇÏÛ+6
177	Óíİ áÇÏÛ+7
178	Óíİ áÇÏÛ+8
179	Óíİ áÇÏÛ+9
180	Óíİ ÓÇã+0
181	Óíİ ÓÇã+1
182	Óíİ ÓÇã+2
183	Óíİ ÓÇã+3
184	Óíİ ÓÇã+4
185	Óíİ ÓÇã+5
186	Óíİ ÓÇã+6
187	Óíİ ÓÇã+7
188	Óíİ ÓÇã+8
189	Óíİ ÓÇã+9
190	Óíİ ÇáÃÓÏ+0
191	Óíİ ÇáÃÓÏ+1
192	Óíİ ÇáÃÓÏ+2
193	Óíİ ÇáÃÓÏ+3
194	Óíİ ÇáÃÓÏ+4
195	Óíİ ÇáÃÓÏ+5
196	Óíİ ÇáÃÓÏ+6
197	Óíİ ÇáÃÓÏ+7
198	Óíİ ÇáÃÓÏ+8
199	Óíİ ÇáÃÓÏ+9
200	ÔİÑÉ ÍÇÏÉ+0
201	ÔİÑÉ ÍÇÏÉ+1
202	ÔİÑÉ ÍÇÏÉ+2
203	ÔİÑÉ ÍÇÏÉ+3
204	ÔİÑÉ ÍÇÏÉ+4
205	ÔİÑÉ ÍÇÏÉ+5
206	ÔİÑÉ ÍÇÏÉ+6
207	ÔİÑÉ ÍÇÏÉ+7
208	ÔİÑÉ ÍÇÏÉ+8
209	ÔİÑÉ ÍÇÏÉ+9
210	ÔİÑÉ ããíÊÉ+0
211	ÔİÑÉ ããíÊÉ+1
212	ÔİÑÉ ããíÊÉ+2
213	ÔİÑÉ ããíÊÉ+3
214	ÔİÑÉ ããíÊÉ+4
215	ÔİÑÉ ããíÊÉ+5
216	ÔİÑÉ ããíÊÉ+6
217	ÔİÑÉ ããíÊÉ+7
218	ÔİÑÉ ããíÊÉ+8
219	ÔİÑÉ ããíÊÉ+9
220	Óíİ ŞãÑí+0
221	Óíİ ŞãÑí+1
222	Óíİ ŞãÑí+2
223	Óíİ ŞãÑí+3
224	Óíİ ŞãÑí+4
225	Óíİ ŞãÑí+5
226	Óíİ ŞãÑí+6
227	Óíİ ŞãÑí+7
228	Óíİ ŞãÑí+8
229	Óíİ ŞãÑí+9
230	Óíİ ÓãÇæí+0
231	Óíİ ÓãÇæí+1
232	Óíİ ÓãÇæí+2
233	Óíİ ÓãÇæí+3
234	Óíİ ÓãÇæí+4
235	Óíİ ÓãÇæí+5
236	Óíİ ÓãÇæí+6
237	Óíİ ÓãÇæí+7
238	Óíİ ÓãÇæí+8
239	Óíİ ÓãÇæí+9
240	Óíİ ÊÚæíĞí+0
241	Óíİ ÊÚæíĞí+1
242	Óíİ ÊÚæíĞí+2
243	Óíİ ÊÚæíĞí+3
244	Óíİ ÊÚæíĞí+4
245	Óíİ ÊÚæíĞí+5
246	Óíİ ÊÚæíĞí+6
247	Óíİ ÊÚæíĞí+7
248	Óíİ ÊÚæíĞí+8
249	Óíİ ÊÚæíĞí+9
250	ÔİÑÉ ÇáÔíØÇä +0
251	ÔİÑÉ ÇáÔíØÇä +1
252	ÔİÑÉ ÇáÔíØÇä +2
253	ÔİÑÉ ÇáÔíØÇä +3
254	ÔİÑÉ ÇáÔíØÇä +4
255	ÔİÑÉ ÇáÔíØÇä +5
256	ÔİÑÉ ÇáÔíØÇä +6
257	ÔİÑÉ ÇáÔíØÇä +7
258	ÔİÑÉ ÇáÔíØÇä +8
259	ÔİÑÉ ÇáÔíØÇä +9
260	Óíİ ÇáÈÇÑæä+0
261	Óíİ ÇáÈÇÑæä+1
262	Óíİ ÇáÈÇÑæä+2
263	Óíİ ÇáÈÇÑæä+3
264	Óíİ ÇáÈÇÑæä+4
265	Óíİ ÇáÈÇÑæä+5
266	Óíİ ÇáÈÇÑæä+6
267	Óíİ ÇáÈÇÑæä+7
268	Óíİ ÇáÈÇÑæä+8
269	Óíİ ÇáÈÇÑæä+9
270	Óíİ ÊÑíÊæä +0
271	Óíİ ÊÑíÊæä +1
272	Óíİ ÊÑíÊæä +2
273	Óíİ ÊÑíÊæä +3
274	Óíİ ÊÑíÊæä +4
275	Óíİ ÊÑíÊæä +5
276	Óíİ ÊÑíÊæä +6
277	Óíİ ÊÑíÊæä +7
278	Óíİ ÊÑíÊæä +8
279	Óíİ ÊÑíÊæä +9
280	Óíİ ãŞÏÓ+0
281	Óíİ ãŞÏÓ+1
282	Óíİ ãŞÏÓ+2
283	Óíİ ãŞÏÓ+3
284	Óíİ ãŞÏÓ+4
285	Óíİ ãŞÏÓ+5
286	Óíİ ãŞÏÓ+6
287	Óíİ ãŞÏÓ+7
288	Óíİ ãŞÏÓ+8
289	Óíİ ãŞÏÓ+9
290	Óíİ ÈÏÑí+0
291	Óíİ ÈÏÑí+1
292	Óíİ ÈÏÑí+2
293	Óíİ ÈÏÑí+3
294	Óíİ ÈÏÑí+4
295	Óíİ ÈÏÑí+5
296	Óíİ ÈÏÑí+6
297	Óíİ ÈÏÑí+7
298	Óíİ ÈÏÑí+8
299	Óíİ ÈÏÑí+9
300	ÔİÑÉ ÒæÏíÇß+0
301	ÔİÑÉ ÒæÏíÇß+1
302	ÔİÑÉ ÒæÏíÇß+2
303	ÔİÑÉ ÒæÏíÇß+3
304	ÔİÑÉ ÒæÏíÇß+4
305	ÔİÑÉ ÒæÏíÇß+5
306	ÔİÑÉ ÒæÏíÇß+6
307	ÔİÑÉ ÒæÏíÇß+7
308	ÔİÑÉ ÒæÏíÇß+8
309	ÔİÑÉ ÒæÏíÇß+9
310	Óíİ ÒæÏíÇß+0
311	Óíİ ÒæÏíÇß+1
312	Óíİ ÒæÏíÇß+2
313	Óíİ ÒæÏíÇß+3
314	Óíİ ÒæÏíÇß+4
315	Óíİ ÒæÏíÇß+5
316	Óíİ ÒæÏíÇß+6
317	Óíİ ÒæÏíÇß+7
318	Óíİ ÒæÏíÇß+8
319	Óíİ ÒæÏíÇß+9
320	Óíİ ÇáÊäíä ÇáÙáÇãí+0
321	Óíİ ÇáÊäíä ÇáÙáÇãí+1
322	Óíİ ÇáÊäíä ÇáÙáÇãí+2
323	Óíİ ÇáÊäíä ÇáÙáÇãí+3
324	Óíİ ÇáÊäíä ÇáÙáÇãí+4
325	Óíİ ÇáÊäíä ÇáÙáÇãí+5
326	Óíİ ÇáÊäíä ÇáÙáÇãí+6
327	Óíİ ÇáÊäíä ÇáÙáÇãí+7
328	Óíİ ÇáÊäíä ÇáÙáÇãí+8
329	Óíİ ÇáÊäíä ÇáÙáÇãí+9
330	Óíİ ÇáÊäíä ÇáÙáÇãí+10
331	Óíİ ÇáÊäíä ÇáÙáÇãí+11
332	Óíİ ÇáÊäíä ÇáÙáÇãí+12
333	Óíİ ÇáÊäíä ÇáÙáÇãí+13
334	Óíİ ÇáÊäíä ÇáÙáÇãí+14
335	Óíİ ÇáÊäíä ÇáÙáÇãí+15
340	ŞÇØÚ ÇáÊäíä ÇáÙáÇãí+0
341	ŞÇØÚ ÇáÊäíä ÇáÙáÇãí+1
342	ŞÇØÚ ÇáÊäíä ÇáÙáÇãí+2
343	ŞÇØÚ ÇáÊäíä ÇáÙáÇãí+3
344	ŞÇØÚ ÇáÊäíä ÇáÙáÇãí+4
345	ŞÇØÚ ÇáÊäíä ÇáÙáÇãí+5
346	ŞÇØÚ ÇáÊäíä ÇáÙáÇãí+6
347	ŞÇØÚ ÇáÊäíä ÇáÙáÇãí+7
348	ŞÇØÚ ÇáÊäíä ÇáÙáÇãí+8
349	ŞÇØÚ ÇáÊäíä ÇáÙáÇãí+9
350	ŞÇØÚ ÇáÊäíä ÇáÙáÇãí+10
351	ŞÇØÚ ÇáÊäíä ÇáÙáÇãí+11
352	ŞÇØÚ ÇáÊäíä ÇáÙáÇãí+12
353	ŞÇØÚ ÇáÊäíä ÇáÙáÇãí+13
354	ŞÇØÚ ÇáÊäíä ÇáÙáÇãí+14
355	ŞÇØÚ ÇáÊäíä ÇáÙáÇãí+15
360	Óíİ ÇáÃİÚì+0
361	Óíİ ÇáÃİÚì+1
362	Óíİ ÇáÃİÚì+2
363	Óíİ ÇáÃİÚì+3
364	Óíİ ÇáÃİÚì+4
365	Óíİ ÇáÃİÚì+5
366	Óíİ ÇáÃİÚì+6
367	Óíİ ÇáÃİÚì+7
368	Óíİ ÇáÃİÚì+8
369	Óíİ ÇáÃİÚì+9
370	Óíİ ÇáÃİÚì+10
371	Óíİ ÇáÃİÚì+11
372	Óíİ ÇáÃİÚì+12
373	Óíİ ÇáÃİÚì+13
374	Óíİ ÇáÃİÚì+14
375	Óíİ ÇáÃİÚì+15
376	Óíİ ÇáÃİÚì(ÕäÇÚÉ)
380	ÔİÑÉ ÇáÃİÚì+0
381	ÔİÑÉ ÇáÃİÚì+1
382	ÔİÑÉ ÇáÃİÚì+2
383	ÔİÑÉ ÇáÃİÚì+3
384	ÔİÑÉ ÇáÃİÚì+4
385	ÔİÑÉ ÇáÃİÚì+5
386	ÔİÑÉ ÇáÃİÚì+6
387	ÔİÑÉ ÇáÃİÚì+7
388	ÔİÑÉ ÇáÃİÚì+8
389	ÔİÑÉ ÇáÃİÚì+9
390	ÔİÑÉ ÇáÃİÚì+10
391	ÔİÑÉ ÇáÃİÚì+11
392	ÔİÑÉ ÇáÃİÚì+12
393	ÔİÑÉ ÇáÃİÚì+13
394	ÔİÑÉ ÇáÃİÚì+14
395	ÔİÑÉ ÇáÃİÚì+15
396	ÔİÑÉ ÇáÃİÚì(ÕäÇÚÉ)
460	Óíİ Îİí+0
461	Óíİ Îİí+1
462	Óíİ Îİí+2
463	Óíİ Îİí+3
464	Óíİ Îİí+4
465	Óíİ Îİí+5
466	Óíİ Îİí+6
467	Óíİ Îİí+7
468	Óíİ Îİí+8
469	Óíİ Îİí+9
470	äÕá Óä ÇáÊäíä+0
471	äÕá Óä ÇáÊäíä+1
472	äÕá Óä ÇáÊäíä+2
473	äÕá Óä ÇáÊäíä+3
474	äÕá Óä ÇáÊäíä+4
475	äÕá Óä ÇáÊäíä+5
476	äÕá Óä ÇáÊäíä+6
477	äÕá Óä ÇáÊäíä+7
478	äÕá Óä ÇáÊäíä+8
479	äÕá Óä ÇáÊäíä+9
500	Óíİ ÇáßíÇäíÊ+0
501	Óíİ ÇáßíÇäíÊ+1
502	Óíİ ÇáßíÇäíÊ+2
503	Óíİ ÇáßíÇäíÊ+3
504	Óíİ ÇáßíÇäíÊ+4
505	Óíİ ÇáßíÇäíÊ+5
506	Óíİ ÇáßíÇäíÊ+6
507	Óíİ ÇáßíÇäíÊ+7
508	Óíİ ÇáßíÇäíÊ+8
509	Óíİ ÇáßíÇäíÊ+9
1000	ÎäÌÑ+0
1001	ÎäÌÑ+1
1002	ÎäÌÑ+2
1003	ÎäÌÑ+3
1004	ÎäÌÑ+4
1005	ÎäÌÑ+5
1006	ÎäÌÑ+6
1007	ÎäÌÑ+7
1008	ÎäÌÑ+8
1009	ÎäÌÑ+9
1010	ÎäÌÑ ßæÈÑÇ+0
1011	ÎäÌÑ ßæÈÑÇ+1
1012	ÎäÌÑ ßæÈÑÇ+2
1013	ÎäÌÑ ßæÈÑÇ+3
1014	ÎäÌÑ ßæÈÑÇ+4
1015	ÎäÌÑ ßæÈÑÇ+5
1016	ÎäÌÑ ßæÈÑÇ+6
1017	ÎäÌÑ ßæÈÑÇ+7
1018	ÎäÌÑ ßæÈÑÇ+8
1019	ÎäÌÑ ßæÈÑÇ+9
1020	ÎäÌÑ ãŞÕ+0
1021	ÎäÌÑ ãŞÕ+1
1022	ÎäÌÑ ãŞÕ+2
1023	ÎäÌÑ ãŞÕ+3
1024	ÎäÌÑ ãŞÕ+4
1025	ÎäÌÑ ãŞÕ+5
1026	ÎäÌÑ ãŞÕ+6
1027	ÎäÌÑ ãŞÕ+7
1028	ÎäÌÑ ãŞÕ+8
1029	ÎäÌÑ ãŞÕ+9
1030	Óßíä ÇáÍÙ+0
1031	Óßíä ÇáÍÙ+1
1032	Óßíä ÇáÍÙ+2
1033	Óßíä ÇáÍÙ+3
1034	Óßíä ÇáÍÙ+4
1035	Óßíä ÇáÍÙ+5
1036	Óßíä ÇáÍÙ+6
1037	Óßíä ÇáÍÙ+7
1038	Óßíä ÇáÍÙ+8
1039	Óßíä ÇáÍÙ+9
1040	Óßíä ÚÖÉ ÇáŞØ+0
1041	Óßíä ÚÖÉ ÇáŞØ+1
1042	Óßíä ÚÖÉ ÇáŞØ+2
1043	Óßíä ÚÖÉ ÇáŞØ+3
1044	Óßíä ÚÖÉ ÇáŞØ+4
1045	Óßíä ÚÖÉ ÇáŞØ+5
1046	Óßíä ÚÖÉ ÇáŞØ+6
1047	Óßíä ÚÖÉ ÇáŞØ+7
1048	Óßíä ÚÖÉ ÇáŞØ+8
1049	Óßíä ÚÖÉ ÇáŞØ+9
1050	ÎäÌÑ ŞäÇÚ ÇáÔíØÇä+0
1051	ÎäÌÑ ŞäÇÚ ÇáÔíØÇä+1
1052	ÎäÌÑ ŞäÇÚ ÇáÔíØÇä+2
1053	ÎäÌÑ ŞäÇÚ ÇáÔíØÇä+3
1054	ÎäÌÑ ŞäÇÚ ÇáÔíØÇä+4
1055	ÎäÌÑ ŞäÇÚ ÇáÔíØÇä+5
1056	ÎäÌÑ ŞäÇÚ ÇáÔíØÇä+6
1057	ÎäÌÑ ŞäÇÚ ÇáÔíØÇä+7
1058	ÎäÌÑ ŞäÇÚ ÇáÔíØÇä+8
1059	ÎäÌÑ ŞäÇÚ ÇáÔíØÇä+9
1060	ÎäÌÑ ŞÈÖÉ ÇáÔíØÇä+0
1061	ÎäÌÑ ŞÈÖÉ ÇáÔíØÇä+1
1062	ÎäÌÑ ŞÈÖÉ ÇáÔíØÇä+2
1063	ÎäÌÑ ŞÈÖÉ ÇáÔíØÇä+3
1064	ÎäÌÑ ŞÈÖÉ ÇáÔíØÇä+4
1065	ÎäÌÑ ŞÈÖÉ ÇáÔíØÇä+5
1066	ÎäÌÑ ŞÈÖÉ ÇáÔíØÇä+6
1067	ÎäÌÑ ŞÈÖÉ ÇáÔíØÇä+7
1068	ÎäÌÑ ŞÈÖÉ ÇáÔíØÇä+8
1069	ÎäÌÑ ŞÈÖÉ ÇáÔíØÇä+9
1070	ÎäÌÑ Ïãæí+0
1071	ÎäÌÑ Ïãæí+1
1072	ÎäÌÑ Ïãæí+2
1073	ÎäÌÑ Ïãæí+3
1074	ÎäÌÑ Ïãæí+4
1075	ÎäÌÑ Ïãæí+5
1076	ÎäÌÑ Ïãæí+6
1077	ÎäÌÑ Ïãæí+7
1078	ÎäÌÑ Ïãæí+8
1079	ÎäÌÑ Ïãæí+9
1080	ÎäÌÑ ÇáÃÖáÇÚ+0
1081	ÎäÌÑ ÇáÃÖáÇÚ+1
1082	ÎäÌÑ ÇáÃÖáÇÚ+2
1083	ÎäÌÑ ÇáÃÖáÇÚ+3
1084	ÎäÌÑ ÇáÃÖáÇÚ+4
1085	ÎäÌÑ ÇáÃÖáÇÚ+5
1086	ÎäÌÑ ÇáÃÖáÇÚ+6
1087	ÎäÌÑ ÇáÃÖáÇÚ+7
1088	ÎäÌÑ ÇáÃÖáÇÚ+8
1089	ÎäÌÑ ÇáÃÖáÇÚ+9
1090	ÔÇßÑÇã+0
1091	ÔÇßÑÇã+1
1092	ÔÇßÑÇã+2
1093	ÔÇßÑÇã+3
1094	ÔÇßÑÇã+4
1095	ÔÇßÑÇã+5
1096	ÔÇßÑÇã+6
1097	ÔÇßÑÇã+7
1098	ÔÇßÑÇã+8
1099	ÔÇßÑÇã+9
1100	Óßíä ÇáÊäíä+0
1101	Óßíä ÇáÊäíä+1
1102	Óßíä ÇáÊäíä+2
1103	Óßíä ÇáÊäíä+3
1104	Óßíä ÇáÊäíä+4
1105	Óßíä ÇáÊäíä+5
1106	Óßíä ÇáÊäíä+6
1107	Óßíä ÇáÊäíä+7
1108	Óßíä ÇáÊäíä+8
1109	Óßíä ÇáÊäíä+9
1110	ÓßíäÉ ÕÇÚŞÉ+0
1111	ÓßíäÉ ÕÇÚŞÉ+1
1112	ÓßíäÉ ÕÇÚŞÉ+2
1113	ÓßíäÉ ÕÇÚŞÉ+3
1114	ÓßíäÉ ÕÇÚŞÉ+4
1115	ÓßíäÉ ÕÇÚŞÉ+5
1116	ÓßíäÉ ÕÇÚŞÉ+6
1117	ÓßíäÉ ÕÇÚŞÉ+7
1118	ÓßíäÉ ÕÇÚŞÉ+8
1119	ÓßíäÉ ÕÇÚŞÉ+9
1120	ÓßíäÉ ÇáÓíÇãí+0
1121	ÓßíäÉ ÇáÓíÇãí+1
1122	ÓßíäÉ ÇáÓíÇãí+2
1123	ÓßíäÉ ÇáÓíÇãí+3
1124	ÓßíäÉ ÇáÓíÇãí+4
1125	ÓßíäÉ ÇáÓíÇãí+5
1126	ÓßíäÉ ÇáÓíÇãí+6
1127	ÓßíäÉ ÇáÓíÇãí+7
1128	ÓßíäÉ ÇáÓíÇãí+8
1129	ÓßíäÉ ÇáÓíÇãí+9
1130	ÔÇßÑÇã ÌäÇÍ ÇáÔíØÇä+0
1131	ÔÇßÑÇã ÌäÇÍ ÇáÔíØÇä+1
1132	ÔÇßÑÇã ÌäÇÍ ÇáÔíØÇä+2
1133	ÔÇßÑÇã ÌäÇÍ ÇáÔíØÇä+3
1134	ÔÇßÑÇã ÌäÇÍ ÇáÔíØÇä+4
1135	ÔÇßÑÇã ÌäÇÍ ÇáÔíØÇä+5
1136	ÔÇßÑÇã ÌäÇÍ ÇáÔíØÇä+6
1137	ÔÇßÑÇã ÌäÇÍ ÇáÔíØÇä+7
1138	ÔÇßÑÇã ÌäÇÍ ÇáÔíØÇä+8
1139	ÔÇßÑÇã ÌäÇÍ ÇáÔíØÇä+9
1140	ÓßíäÉ ÒíßÒÇß+0
1141	ÓßíäÉ ÒíßÒÇß+1
1142	ÓßíäÉ ÒíßÒÇß+2
1143	ÓßíäÉ ÒíßÒÇß+3
1144	ÓßíäÉ ÒíßÒÇß+4
1145	ÓßíäÉ ÒíßÒÇß+5
1146	ÓßíäÉ ÒíßÒÇß+6
1147	ÓßíäÉ ÒíßÒÇß+7
1148	ÓßíäÉ ÒíßÒÇß+8
1149	ÓßíäÉ ÒíßÒÇß+9
1150	ÓßíäÉ ÖæÁ ÇáÔãÓ+0
1151	ÓßíäÉ ÖæÁ ÇáÔãÓ+1
1152	ÓßíäÉ ÖæÁ ÇáÔãÓ+2
1153	ÓßíäÉ ÖæÁ ÇáÔãÓ+3
1154	ÓßíäÉ ÖæÁ ÇáÔãÓ+4
1155	ÓßíäÉ ÖæÁ ÇáÔãÓ+5
1156	ÓßíäÉ ÖæÁ ÇáÔãÓ+6
1157	ÓßíäÉ ÖæÁ ÇáÔãÓ+7
1158	ÓßíäÉ ÖæÁ ÇáÔãÓ+8
1159	ÓßíäÉ ÖæÁ ÇáÔãÓ+9
1160	Óßíä ÑíäÒÇá+0
1161	Óßíä ÑíäÒÇá+1
1162	Óßíä ÑíäÒÇá+2
1163	Óßíä ÑíäÒÇá+3
1164	Óßíä ÑíäÒÇá+4
1165	Óßíä ÑíäÒÇá+5
1166	Óßíä ÑíäÒÇá+6
1167	Óßíä ÑíäÒÇá+7
1168	Óßíä ÑíäÒÇá+8
1169	Óßíä ÑíäÒÇá+9
1170	ÎäÌÑ ÇáæÑŞÉ ÇáÓæÏÇÁ+0
1171	ÎäÌÑ ÇáæÑŞÉ ÇáÓæÏÇÁ+1
1172	ÎäÌÑ ÇáæÑŞÉ ÇáÓæÏÇÁ+2
1173	ÎäÌÑ ÇáæÑŞÉ ÇáÓæÏÇÁ+3
1174	ÎäÌÑ ÇáæÑŞÉ ÇáÓæÏÇÁ+4
1175	ÎäÌÑ ÇáæÑŞÉ ÇáÓæÏÇÁ+5
1176	ÎäÌÑ ÇáæÑŞÉ ÇáÓæÏÇÁ+6
1177	ÎäÌÑ ÇáæÑŞÉ ÇáÓæÏÇÁ+7
1178	ÎäÌÑ ÇáæÑŞÉ ÇáÓæÏÇÁ+8
1179	ÎäÌÑ ÇáæÑŞÉ ÇáÓæÏÇÁ+9
1180	ÎäÌÑ ÒæÏíÇß+0
1181	ÎäÌÑ ÒæÏíÇß+1
1182	ÎäÌÑ ÒæÏíÇß+2
1183	ÎäÌÑ ÒæÏíÇß+3
1184	ÎäÌÑ ÒæÏíÇß+4
1185	ÎäÌÑ ÒæÏíÇß+5
1186	ÎäÌÑ ÒæÏíÇß+6
1187	ÎäÌÑ ÒæÏíÇß+7
1188	ÎäÌÑ ÒæÏíÇß+8
1189	ÎäÌÑ ÒæÏíÇß+9
1190	ÎäÌÑ ÇáÊäíä ÇáÙáÇãí+0
1191	ÎäÌÑ ÇáÊäíä ÇáÙáÇãí+1
1192	ÎäÌÑ ÇáÊäíä ÇáÙáÇãí+2
1193	ÎäÌÑ ÇáÊäíä ÇáÙáÇãí+3
1194	ÎäÌÑ ÇáÊäíä ÇáÙáÇãí+4
1195	ÎäÌÑ ÇáÊäíä ÇáÙáÇãí+5
1196	ÎäÌÑ ÇáÊäíä ÇáÙáÇãí+6
1197	ÎäÌÑ ÇáÊäíä ÇáÙáÇãí+7
1198	ÎäÌÑ ÇáÊäíä ÇáÙáÇãí+8
1199	ÎäÌÑ ÇáÊäíä ÇáÙáÇãí+9
1200	ÎäÌÑ ÇáÊäíä ÇáÙáÇãí+10
1201	ÎäÌÑ ÇáÊäíä ÇáÙáÇãí+11
1202	ÎäÌÑ ÇáÊäíä ÇáÙáÇãí+12
1203	ÎäÌÑ ÇáÊäíä ÇáÙáÇãí+13
1204	ÎäÌÑ ÇáÊäíä ÇáÙáÇãí+14
